date,time,id_str,text,user_friends_count,user_followers_count,user_location,user_screen_name,user_verified,coordinates,retweet_count
2018/1/29,20:47,958079066879426562,Get More Out of Your Workouts With an Exercise Ball via: https://t.co/uVyUiWMD6U,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2018/1/29,14:57,957990983584665601,Remove pet #urine and #odor from your #carpets! Request for a FREE estimate. Call ChemDry today! https://t.co/foMQtmcLoD,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2018/1/29,13:11,957964433086664705,Proven and Tested #Allergen Removal by #ChemDry! Call them today! https://t.co/tw3pRSiocx,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2018/1/26,22:18,957014937196363776,Now you can't pass up a #funny_cats compilation... can you? via: https://t.co/zVVcmfRUJ6 https://t.co/IA1XUEh3o7,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2018/1/26,14:14,956893019529203714,#Bacon Wrapped Cheesy Jalapeno Poppers via: https://t.co/Ygg3a6HOC9 https://t.co/DG3iUoToCL,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2018/1/26,5:40,956763847364288512,"5 Star: Peggy G. ""From the first call to the office, to the technicians pulling out of the driveway after completing the job -...""...",920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2018/1/25,21:51,956645628309798913,10 Pro Tips to Get #Cleaning Done Fast via: https://t.co/2XA3x7Zdyg https://t.co/tEhsTgas8O,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2018/1/25,14:17,956531521590054913,7 #Pet Problems &amp;mdash; and the Products That Solve Them via: https://t.co/6QPFxL7WvJ https://t.co/hiRnoum9DO,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2018/1/24,20:52,956268383842037760,Time to call #Chem-Dry for that spring clean freshness all year round https://t.co/NbeBIpsn2N,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2018/1/24,14:55,956178573940940800,WiZ Connected smart lighting - the future is here via: https://t.co/FjfYtSi9N3 https://t.co/iOOSJ6I7DI,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2018/1/23,20:44,955903995134005250,9 Safety Hazards to Watch Out for Around the House via: https://t.co/Fl8AAvXo3K https://t.co/wbsQxt5Ue4,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2018/1/23,14:17,955806722337267712,You want them to have a clean and healthy environment. Call #ChemDry Now! https://t.co/aRG3Z6GUW7,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2018/1/22,22:17,955565138203078662,Q: Do #Cats And Dogs Naturally Hate Each Other? via: https://t.co/lOmulr2rP3 https://t.co/c6PdcBSUjP,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2018/1/22,13:58,955439566105862144,House Cleaning 101 - DIY to Maid Services via: https://t.co/dKJbSqQPEu https://t.co/c4tK4OAaE6,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2018/1/22,6:0,955319215170433024,"5 Star: Robert B. ""Found all staff to be courteous and knowledgeable. Freely gave helpful advice and worked very efficiently....",920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2018/1/19,21:32,954466567072501760,10-Minute House Repair and Home Maintenance Tips via: https://t.co/xapvlIp0oP https://t.co/gY2nNpBhu9,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2018/1/19,14:37,954362076562182144,Grandma's Ground Beef #Casserole via: https://t.co/bP2fRk1YqU https://t.co/1avo9i9wCr,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2018/1/18,22:54,954124766536925185,Professional Pet Urine Removal Treatment (P.U.R.T.) #purt. Call #ChemDry Now! https://t.co/oLej5LGh29,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2018/1/18,13:20,953980318247157765,#DIY Puppy Dog Food Dispenser from Cardboard at Home via: https://t.co/cCXFhsGIPU https://t.co/AsGlI1cmFk,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2018/1/17,22:14,953752437554368518,50 Incredibly Useful Life Hacks You Won&amp;rsquo;t Believe You Didn&amp;rsquo;t Know via: https://t.co/TjEknq6VlG https://t.co/enxzrA89A5,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2018/1/17,14:54,953641712664104960,How to Groom a White-Coated #Dog via: https://t.co/rBuTLAYeaZ,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2018/1/17,5:18,953496604832686080,"5 Star: Jenn M. ""Very impressed with the results after removing heavy staining in...""
https://t.co/HbPpdxDJ4P",920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2018/1/16,22:45,953397895964909574,"When your fandom gets a little out of hand, may the #ChemDry force be with you https://t.co/HikLwpVDB1",920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2018/1/15,22:26,953030690798555136,Here's a very sweet article I found that shares the secret to a #happy_home - https://t.co/csfbzuZcQH https://t.co/gG4qGHDjCK,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2018/1/15,14:40,952913289281003520,Use Duct Tape With Dustpan to Sweep Up Crumbs via: https://t.co/fYgqXU69tC https://t.co/Q8LrRpXQ9n,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2018/1/14,6:10,952422728858030080,"5 Star: Natalie F. ""Excellent experience overall! Rugs &amp; upholstery look awesome!""",920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2018/1/12,18:52,951889654428721152,It's time to call #ChemDry and get your #HealthyHome back! https://t.co/9srs2dStTP,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2018/1/12,14:57,951830535990542337,27 STYLISH WAYS TO DECORATE YOUR CHILDREN&amp;rsquo;S BEDROOM via: https://t.co/XAc9tuiFfM https://t.co/Y2jR8GC7lK,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2018/1/11,20:10,951546781090926592,20 Reasons Why It Is Important to Raise #Kids Around Animals via: https://t.co/odi77duIUs https://t.co/ybQFRTexXU,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2018/1/11,14:37,951462981585469441,Cleaning #Hacks to Add to Your Bag of Tricks via: https://t.co/95cqIG8feG https://t.co/NI5R35iVAb,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2018/1/10,22:42,951222659706245121,Have you ever had Pumpkin Cream Cheese Bread... I think you should try it! mmmmm via: https://t.co/BO4XZOvr44 https://t.co/DpEK1Wgiqw,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2018/1/10,14:51,951104108152442880,Your kids will enjoy a clean #carpet with the help of #ChemDry! https://t.co/HO3ldkBXnm,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2018/1/9,17:54,950787900358217728,"Do you know how carpet is made? Here's a great ""Did You Know"" TV show segment to see this fascinating process  via:… https://t.co/ZLbcl0k7TR",920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,2
2018/1/9,14:33,950737358797844481,5 Tips That Will Protect You from This (Expensive) DIY Mistake via: https://t.co/DyjT8n6AUT https://t.co/bEK3JZraHW,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2018/1/8,21:42,950482894467862529,Do you want a clean that is also #green? Schedule your appointment with #Chem-Dry today! https://t.co/GbQ614xiCm,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2018/1/8,14:41,950376961003741184,Our 50 Best Tips to Make Your House Super Clean via: https://t.co/eXPRgqp2HC https://t.co/ODWRR9CzW2,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2018/1/6,6:40,949531217732435968,"5 Star: Colleen A. ""Cleaners were very punctual, efficient, courteous and did a great job of cleaning up after themselves. ...",920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2018/1/5,17:52,949337728398872579,Dog Training 101: How to Train ANY DOG the Basics via: https://t.co/oDjhueZjpS https://t.co/27QffmitPA,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2018/1/5,16:39,949319552042610688,RT @ChemDryInt: https://t.co/fDLYo9L6hn,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,2
2018/1/5,14:54,949293058721570817,When It's OK to Use Home Remedies on Kids&amp;mdash;and When It's Not via: https://t.co/JQtkBN3Wkj https://t.co/fFoeyZQJSo,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2018/1/4,22:57,949052081041788929,Superior #Carpet &amp;amp; #Upholstery #Cleaning. Your healthy home starts here. Call #ChemDry Now! https://t.co/2Y0pigKPdT,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2018/1/4,13:39,948911846748286978,"Touch is transforming how we interact with computers, and motion control can do the same via: https://t.co/quZ18x5paK",920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2018/1/3,20:37,948654486347747331,13 Life-Changing Kitchen Hacks That Will Save You a Ton of Time and Energy via: https://t.co/7DVsT7IL62 https://t.co/LA4oRdV6AO,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2018/1/3,14:34,948563120078970880,Living Room Furniture Arrangement #Ideas via: https://t.co/U3ELTNdTCz https://t.co/bw3eIMaQHd,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2018/1/2,22:26,948319645710381057,How Owning a #Pet Could Protect Your Baby From Allergies and Obesity via: https://t.co/C2JkxquFBX https://t.co/k5bq8Kb31H,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2018/1/2,14:1,948192424865738753,From our family to yours - Happy #NewYear2018 !! https://t.co/CUDnyznWQb,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2018/1/2,6:40,948081586892832768,"5 Star: sandi a. ""Chem-Dry arrived on time and immediately put drop clothes down to protect the front hall flooring.  They were...""",920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2017/12/29,15:24,946763970982973445,RT @ChemDryInt: Chem-Dry uses 80% less water than typical steam cleaning so carpets dry in hours instead of days! https://t.co/McDHnxQdOq,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,3
2017/12/25,13:44,945289047903260673,5 Tips for Cleaning as You Go via: https://t.co/YRkBD1plTV https://t.co/yS4Ym0EHh5,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2017/12/22,21:57,944326073357094912,100 Strange Beds You Won't Believe Exist via: https://t.co/jORIkbfEmQ https://t.co/z0vw40EGw6,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2017/12/22,14:22,944211563094986752,Life is life. Fight for it! ~Mother Theresa https://t.co/xefoBrUWnf,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2017/12/21,22:21,943969732058902528,"A burglary occurs every 15 seconds, r u protected? Use these #Life_hacks to sleep easier, protect your home and hav… https://t.co/PUCDlCIQ7K",920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2017/12/21,14:20,943848670214197249,4 Personal Branding Tactics that can transform tour career via: https://t.co/I3lxTGVEPa,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2017/12/20,21:31,943594775709667328,"We all have days where we just can't seem to thing, here is a #herbal remedy to banish brain fog - via:… https://t.co/TGuBq1sEuL",920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2017/12/20,13:53,943479490335920128,The ultimate list of 101 absolutely #Free Kids' activities via: https://t.co/GAm1GARTcB,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2017/12/19,19:15,943198138424315904,"Using a Hot Carbonating Extraction, Chem-Dry removes 98% allergens from #carpets and #uphostery. https://t.co/XKOyOvcj3C",920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2017/12/19,14:28,943125933103419392,15 #DIY Dog Houses That Even #Dog Owners Cannot Say No via: https://t.co/m8QNb9U3x8 https://t.co/PClBTmTVU5,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2017/12/18,22:13,942880418893885440,Chem-Dry will #clean for your health like no one else! Give The Gift Of #CLEAN - Call Today! https://t.co/rIdhUry63g,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2017/12/18,20:26,942853649553817600,"Beforer those holiday guests arrive, here are 6 simple tips to #CLEAN your gas stove burners via:… https://t.co/vdEzvff8em",920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,1
2017/12/18,14:59,942771336807702528,You&amp;rsquo;ve certainly heard the anti-inflammatory benefits of #turmeric. Here's #how-to make #DIY turmeric bombs v… https://t.co/zZyGOPw61h,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2017/12/17,13:10,942381533763162112,"5 Star: Sydney S. ""Always a pleasure!""",920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2017/12/15,21:20,941779925509574657,18 Indoor Plants for the Small-Space #Gardener via: https://t.co/DzsGqabEWn https://t.co/EOZ6YMjI4Z,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2017/12/15,14:58,941683919992315904,Essential #Dog Care #Hacks That Will Make Their Owner's Life Easier via: https://t.co/pAYP56talg https://t.co/nthbnf19rK,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2017/12/14,21:13,941415777537855488,"GREAT Kitchen #Hacks to Save Time, Get Organized, and Stay Sane This #Holiday Season via: https://t.co/sAYZCMuZlL https://t.co/6a48kc9kM7",920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2017/12/14,14:20,941311849907224586,Sometimes the most real things in the world are the things we CAN'T see :) [from The Polar Express] https://t.co/YP2Y9EBCTp,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2017/12/14,5:10,941173635309604866,"5 Star: Sharon H. ""Kevin and Kyle recently came to shampoo the carpets and remove an area...""
https://t.co/g8orZrW24K",920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2017/12/13,22:49,941077671143976960,Share you comments to let me know in you agree with this list of TOP 10 Friendly #dogs via: https://t.co/dHDIeAkPeY https://t.co/wAOJDuXz42,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2017/12/13,16:20,940979787232960513,"5 Star: Lori J. ""Although I was not at home when the technicians arrived and did their work, I was told that they were very...""",920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2017/12/13,14:43,940955240383344640,Man Turns His #House Into Indoor #Cat Playland and Our Hearts Explode via: https://t.co/nQyhXkHCUV https://t.co/O0tjRQrLxQ,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2017/12/12,22:14,940706469649047553,"ChemDry offers a #healthier, more thorough carpet #cleaning experience! https://t.co/idnGZ6ww2f",920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2017/12/12,14:1,940582294431023111,RT @BarriePolice: Good Morning! Many motorists throughout our area &amp; GTA experienced a heavy snowfall overnight. Always be prepared for any…,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,31
2017/12/12,13:39,940576876623548418,How To #Clean Your Vacuum Cleaner And Why You Should&amp;hellip;Often via: https://t.co/FkULcjkLBI https://t.co/iRicNbXB1a,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2017/12/11,22:40,940350520966942720,Simple tips to easily grow and care for #indoor #plants via: https://t.co/NQVeqPpJyX https://t.co/uigHefYWV4,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2017/12/11,16:5,940251128029204480,Superior #Carpet &amp;amp; #Upholstery #Cleaning. Your healthy home starts here. Call #ChemDry Now! https://t.co/iPhFgZNbmT,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,1
2017/12/9,7:40,939399353193717760,"5 Star: Brenda Y. ""All staff and technicians were courteous, helpful and the carpet cleaning was expertly and thoroughly done""",920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2017/12/8,19:9,939210241606078464,#Cats are so funny you will die laughing - #Funny cat compilation via: https://t.co/dlS5XN0f8P https://t.co/N1OwOW81bk,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2017/12/8,13:7,939119254649102336,#Safe for kids and #pets. A Deep Clean that is also #Green. Shchedule your appointment with us TODAY. Call ChemDry… https://t.co/DbHXlybIwO,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2017/12/7,21:48,938887996715290624,Ever wondered how to #Wash your pillows? Well wonder no more ;) via: https://t.co/QsH1cN7Bo6 https://t.co/mlSbY628W0,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,1
2017/12/7,14:53,938783552296161281,Let me know if you like #fun #DIY projects... like this creative idea to make a NIGHT LAMP with recycled plastic -… https://t.co/MbvoTJmsnD,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2017/12/6,22:58,938543223399698432,Do you know someone with a Skin Rash? Share the Top #Natural ways to cure Your Skin Fast! via:… https://t.co/KKwgrPs8BU,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2017/12/6,13:49,938405059573972992,7 Ways To Hand #Wash Your Dishes FAST via: https://t.co/OqBaxjHuLH https://t.co/fJtf0iobe3,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2017/12/5,22:27,938173025593315328,Need #Stain #Removal for tough stains! Call ChemDry Today! https://t.co/IssSftXEoe,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2017/12/5,14:48,938057396890501122,#Kitchen Tips to Save you Money and Time via: https://t.co/Iz8yjhTFGW https://t.co/rhpLZCAmVb,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2017/12/4,22:29,937811154990174208,Controlling #Pet Allergies - #Allergy Asthma Tech via: https://t.co/3a52jozaOq https://t.co/uunTxNazf7,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2017/12/4,14:20,937687977437925379,"Life #Hacks: Be The Early, Early Bird via: https://t.co/5mhUpWSqzd https://t.co/bFGjClbgpH",920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2017/12/2,6:20,936842523598655489,"5 Star: Peter &amp;. ""Professional, courteous service. Only service that comes into our home and wears covers on rheir shoes! We have...""",920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2017/12/1,21:22,936707030374600706,9 Habits You Should Steal From Your Toddler via: https://t.co/XRv0kGEdKF https://t.co/sS78afd5Bf,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2017/12/1,14:59,936610618320277510,50 Life Hacks That Will Make Your Life Easier via: https://t.co/J9KPiTZVLD https://t.co/OQj3G6Oorz,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2017/12/1,13:10,936583191678218241,RT @BarriePolice: Goodbye November hello December. Happy Friday to our loyal followers! Have a great weekend - remember to pack your patien…,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,4
2017/11/30,20:55,936337939369521160,Is Your #Cat Pooping in the Bathtub or Shower? via: https://t.co/8h46lit5H2 https://t.co/djHJKRpa3o,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2017/11/30,15:56,936262566740979713,12 Amazing Looking Air Purifying Plants You Need in Your #Home via: https://t.co/yZkAmk2Kyu,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2017/11/29,23:40,936016958956490752,Life #Quote: If it scares you it might be a GOOD thing to try! https://t.co/Inp9lTF1ah,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2017/11/29,14:56,935885210566225920,"HOW TO MAKE 5 EASY AROMATHERAPY INHALERS FOR SLEEP, SINUSES, AND MORE via: https://t.co/XsB15SfBbG https://t.co/RSlIdNermG",920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2017/11/28,23:58,935659211907792896,"ChemDry offers a healthier, more thorough #carpet #cleaning experience! https://t.co/V6SGMvMq1a",920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2017/11/28,15:58,935538420658659329,EWG'S #HEALTHY Home #CHECKLIST via: https://t.co/xJasqPCUza https://t.co/i5PLtV6rz7,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2017/11/28,6:30,935395480749662208,"5 Star: Andre L. ""Our carpet got a really good Spring cleaning. Kevin an his associate were here on time, they were tidy, they were...""",920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2017/11/27,22:14,935270538473295873,25 Creative Life #Hacks You&amp;rsquo;d Never Think Of In A Million Years. via: https://t.co/iYZItiEygG https://t.co/qNBFsDbzMl,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2017/11/27,15:57,935175649270161408,20 Most Luxurious #Dog #Houses via: https://t.co/eEm7ZFSSHx https://t.co/OsorI1bj6j,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2017/11/24,20:36,934158836562300929,10 Amazing and QUICK #Home #Hacks You&amp;rsquo;ve Never Seen via: https://t.co/k7gvuFNlIR https://t.co/NyVv6mjHo0,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2017/11/24,15:57,934088611334586368,"Chem-Dry vs. Steam Cleaning - Chem-Dry offers a deeper, #healthier cleaning dry in a few hours (not days!) https://t.co/AjwCL0BIyd",920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2017/11/23,23:14,933836202876293120,12 Amazing Lunch Box #Hacks | (ALMOST) PERFECT LIFE HACKS via: https://t.co/Y58H8JOAVx https://t.co/FVmwRWan1B,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2017/11/23,15:38,933721451160571905,Family #Dogs Reduce Anxiety In Children via: https://t.co/BAuljAnK6E https://t.co/QOsk30m7Tk,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2017/11/23,15:38,933721441455009792,Family #Dogs Reduce Anxiety In Children via: https://t.co/BAuljAnK6E https://t.co/BCtr0F3lKb,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2017/11/22,22:32,933463245922369536,HOW TO #CLEAN YOUR CEILING FAN IN SECONDS via: https://t.co/RPZEv70x1i https://t.co/vQipo8dYER,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2017/11/22,14:56,933348357719904262,"#Success isn't about how much money you make, It's about the difference you make in people's lives. https://t.co/qJoZtdtV80",920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2017/11/21,23:37,933117208980545536,#Carpet &amp;amp; #Upholstery #Cleaning. Your healthy home starts here. Call #ChemDry Now! https://t.co/M2EvbhkJQW,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2017/11/21,15:57,933001331698225153,Crazy Banana #Cake With Cream Cheese Icing #Recipe via: https://t.co/3a2C1Nducu https://t.co/owrS4c9K37,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2017/11/20,23:6,932747024474296320,7 Quick Tips for TOILET TRAINING a Puppy or #Dog via: https://t.co/RKKY05Nlf5 https://t.co/7XVSUUHtBS,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2017/11/20,15:44,932635668739706880,The Thing That Happened While I Was Scrubbing the #Floor With a Toothbrush via: https://t.co/QLvUZMgfE2 https://t.co/sS2Uq27879,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2017/11/20,8:20,932524038353768448,"5 Star: Jackie j. ""Kevin was very honest and informative about the job. He and his helper were very thorough and did a great job""",920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,1
2017/11/17,22:54,931656847274201089,10 Easy #Home Repair Tips via: https://t.co/20vkalyVzV https://t.co/VRjcNANUA9,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,1
2017/11/17,14:2,931522836673499136,Smart #HOME Innovation: The Definitive Guide via: https://t.co/xqc8kuXbml https://t.co/p89kVTfU7Q,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2017/11/16,21:52,931278722665086976,Professional Pet Urine Removal Treatment (P.U.R.T.) #purt. Call #ChemDry Now! https://t.co/3H73SkSQ88,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2017/11/16,16:0,931190183113961472,Don't forget to celebrate. My favorite day :) via: https://t.co/Lq9Dhw3O3u https://t.co/CH3iYLlxLy,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2017/11/16,16:0,931190153271496704,Adopting Shelter #Pets via: https://t.co/ZGy1IsjDZf https://t.co/oyqbB5a84g,920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2017/11/16,9:10,931086997506191360,"5 Star: Teresa v. ""Kevin is such a professional. Very helpful.
Very pleased as always.""",920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
2017/11/16,5:14,931027699803533312,"5 Star: Samantha T. ""We always recommend Chem Dry to our clients for cleaning their...""
https://t.co/tTwJJ0Gyp9",920,268,"25 Hart Drive Barrie, ON",cdsimcoecounty,False,,0
