date,time,id_str,text,user_friends_count,user_location,user_followers_count,user_screen_name,user_verified,coordinates,retweet_count
2018/1/28,1:16,957421980931764224,The FBI kept tabs on Roger Ailes for nearly three decades. Here’s what it found. https://t.co/sYlDxKWcqg,1457,11990348,"Washington, DC",washingtonpost,True,,199
2018/1/28,1:12,957420978325393409,Koch network to spend up to $20 million promoting GOP tax law  https://t.co/bjwCErwDf7,1457,11990348,"Washington, DC",washingtonpost,True,,377
2018/1/28,0:49,957415200960983041,"Hackers are making U.S. ATMs spit out cash like slot machines, report warns https://t.co/yYCHk5yzYF",1457,11990348,"Washington, DC",washingtonpost,True,,205
2018/1/28,0:27,957409664282578945,Perspective: “Beetle Bailey” creator Mort Walker created laughter “nearly every day of his life” https://t.co/7sgh5ZjXVw,1457,11990348,"Washington, DC",washingtonpost,True,,102
2018/1/28,0:8,957404867097694209,Hold tight or splurge? Booming retirement accounts are making that a tough question. https://t.co/ZdyZqdEmmg,1457,11990348,"Washington, DC",washingtonpost,True,,23
2018/1/28,0:3,957403616649900032,"Prince Alwaleed bin Talal, billionaire investor, is released from custody in Saudi Arabia https://t.co/GOwcAtGJoV",1457,11990348,"Washington, DC",washingtonpost,True,,55
2018/1/27,23:57,957402120961101825,Germans up in arms about weapons sales to Turkey and others https://t.co/holqkHR59n,1457,11990348,"Washington, DC",washingtonpost,True,,98
2018/1/27,23:55,957401598044536833,The perilous high-wire act of writing speeches for Donald Trump https://t.co/1G2GyXVEP8,1457,11990348,"Washington, DC",washingtonpost,True,,48
2018/1/27,23:37,957397091059462144,Trump’s first State of the Union: Can a divisive president flip the script? https://t.co/o6kyNwKKVv,1457,11990348,"Washington, DC",washingtonpost,True,,74
2018/1/27,23:16,957391874012143617,Diane Kruger hopes you don’t forget her name when the awards buzz fades. https://t.co/0YbvX0MHzZ,1457,11990348,"Washington, DC",washingtonpost,True,,25
2018/1/27,22:47,957384485686956033,A drenched Paris manages to just miss the damaging effects of flooding https://t.co/8TDU7RwmUm,1457,11990348,"Washington, DC",washingtonpost,True,,55
2018/1/27,22:38,957382224097181696,"""Any exposure is good exposure"": At porn expo, a Trump-size spotlight on two industry stars https://t.co/IdWpsbgM7i",1457,11990348,"Washington, DC",washingtonpost,True,,47
2018/1/27,22:32,957380707424329729,"Hackers are making U.S. ATMs spit out cash like slot machines, report warns https://t.co/1J6wxdUvXF",1457,11990348,"Washington, DC",washingtonpost,True,,227
2018/1/27,22:25,957379119314071552,"""A whole new level of gross"": Photos of raw pork being carted into store sparks investigation https://t.co/6pkIRSiSsE",1457,11990348,"Washington, DC",washingtonpost,True,,66
2018/1/27,22:23,957378464180527104,How a Dunkin’ Donuts bag full of cash led to the downfall of a Florida mayor https://t.co/MOmBqvBe0u,1457,11990348,"Washington, DC",washingtonpost,True,,130
2018/1/27,22:18,957377196003418113,"Analysis: It could soon be a crime to blame Poland for Nazi atrocities, and Israel is appalled https://t.co/YYfEB9UAoi",1457,11990348,"Washington, DC",washingtonpost,True,,67
2018/1/27,21:58,957372175648022529,Analysis: House GOP’s most important focus group is an audience of one https://t.co/CKtbQzcca7,1457,11990348,"Washington, DC",washingtonpost,True,,46
2018/1/27,21:39,957367379033493504,"Trump sought release of classified Russia memo, putting him at odds with Justice Department https://t.co/80M1wVXDXL",1457,11990348,"Washington, DC",washingtonpost,True,,763
2018/1/27,21:27,957364366172672003,"Mort Walker, whose ""Beetle Bailey"" was a comic-page staple for decades, dies at 94 https://t.co/Rp1O8tRWXP",1457,11990348,"Washington, DC",washingtonpost,True,,122
2018/1/27,21:23,957363344633155589,"John Wall will sit out Wizards vs. Hawks with knee pain, his 12th missed game of season https://t.co/wfPsYL20xv",1457,11990348,"Washington, DC",washingtonpost,True,,9
2018/1/27,21:17,957361837439406081,5 cooking projects for the weekend that’ll keep you fed for the week(s) ahead https://t.co/ckZSJaNxRC,1457,11990348,"Washington, DC",washingtonpost,True,,23
2018/1/27,21:7,957359320500449280,Air Force One’s new refrigerators will cost taxpayers $24 million https://t.co/S8FS7ANKxq,1457,11990348,"Washington, DC",washingtonpost,True,,744
2018/1/27,21:4,957358611587567617,"Mort Walker, whose “Beetle Bailey” was a comic-page staple for decades, dies at 94 https://t.co/xC8pySIOv0",1457,11990348,"Washington, DC",washingtonpost,True,,300
2018/1/27,20:44,957353683100020736,Opinion: Republicans redefine morality as whatever Trump does https://t.co/PeBT61gblo,1457,11990348,"Washington, DC",washingtonpost,True,,521
2018/1/27,20:12,957345690157535238,Copacabana beach is a symbol of Brazil. Now it’s also symbolic of its homeless problem. https://t.co/zk9qijaRNF,1457,11990348,"Washington, DC",washingtonpost,True,,103
2018/1/27,20:0,957342593716834304,"Steve Wynn resigns as RNC finance chair, GOP official says. Wynn stepped down a day after a report alleged sexual m… https://t.co/JGIJgCkuKc",1457,11990348,"Washington, DC",washingtonpost,True,,98
2018/1/27,19:45,957338675305766913,Three teens charged with knowingly exposing allergic classmate to pineapple. She was hospitalized. https://t.co/EzDfOof6vY,1457,11990348,"Washington, DC",washingtonpost,True,,62
2018/1/27,19:16,957331488181293058,"Analysis: Jemele Hill says she wanted to leave ""SportsCenter."" Trump wanted her gone, too. https://t.co/OS2Cgfhrlx",1457,11990348,"Washington, DC",washingtonpost,True,,58
2018/1/27,18:47,957324083225681921,New American strategy for Syria could be doomed as allies of U.S. fight each other https://t.co/TrO8Nu9a09,1457,11990348,"Washington, DC",washingtonpost,True,,78
2018/1/27,18:44,957323334173233154,A guide to the best brunch spots in Washington https://t.co/yCV7t2ZtQR,1457,11990348,"Washington, DC",washingtonpost,True,,27
2018/1/27,18:38,957322056013615104,"""He didn’t deserve the way he died"": Mother of teen restrained at behavioral health facility speaks out https://t.co/izNHGyQMPA",1457,11990348,"Washington, DC",washingtonpost,True,,64
2018/1/27,18:9,957314746553896961,The FBI kept tabs on Roger Ailes for nearly three decades. Here’s what it found. https://t.co/AEXnKLemSm,1457,11990348,"Washington, DC",washingtonpost,True,,173
2018/1/27,17:39,957307082218393600,"Populist, pro-Russian Czech president fends off challenger, dashing liberal hopes https://t.co/2CjIFRBg3z",1457,11990348,"Washington, DC",washingtonpost,True,,51
2018/1/27,17:8,957299328216895488,Here's what you should know about the flu season this year https://t.co/xTobmqWLLU,1457,11990348,"Washington, DC",washingtonpost,True,,58
2018/1/27,16:39,957291908296052736,"Analysis: Who is Alwaleed bin Talal, the absurdly rich Saudi prince just released from a mysterious imprisonment https://t.co/iPjmMnkc25",1457,11990348,"Washington, DC",washingtonpost,True,,77
2018/1/27,16:11,957284872619470849,"Joe Scarborough writes for The Post: Even now, Republicans are ignoring the storm clouds https://t.co/0vGujhYTXa",1457,11990348,"Washington, DC",washingtonpost,True,,303
2018/1/27,15:44,957278034482139137,Analysis: Could lying about trying to fire Mueller put Trump in even more hot water? https://t.co/hJNwWxRA1z,1457,11990348,"Washington, DC",washingtonpost,True,,156
2018/1/27,15:23,957272887186075648,A prisoner in my own body: This is what it’s like to have sleep paralysis. https://t.co/2cBk9mysSK,1457,11990348,"Washington, DC",washingtonpost,True,,87
2018/1/27,14:57,957266345766334465,"The flu can kill tens of millions of people. In 1918, that’s exactly what it did. https://t.co/4vBLN8xjzw",1457,11990348,"Washington, DC",washingtonpost,True,,233
2018/1/27,14:31,957259840908390400,"Perspective: How the Mom Internet became a spotless, sponsored void https://t.co/YDAalk4cFr",1457,11990348,"Washington, DC",washingtonpost,True,,58
2018/1/27,14:1,957252118515154944,A teenager dying of cancer has a final wish: To marry his childhood sweetheart https://t.co/x0DvHEHiLm,1457,11990348,"Washington, DC",washingtonpost,True,,77
2018/1/27,13:52,957249974508630017,Analysis: Americans are saving at the lowest rates since the housing bubble. That’s a big red flag for the economy. https://t.co/sx2tSlrc4i,1457,11990348,"Washington, DC",washingtonpost,True,,229
2018/1/27,13:27,957243585757315072,Doctor accused of arranging wife’s killing to protect his drug ring found dead in apparent suicide https://t.co/0JKmq43Dk5,1457,11990348,"Washington, DC",washingtonpost,True,,68
2018/1/27,13:1,957237072884092928,RT @PostWorldNews: Iraqi forces killed in apparently mistaken U.S. airstrikes https://t.co/ojXmCSbY2f,1457,11990348,"Washington, DC",washingtonpost,True,,50
2018/1/27,12:46,957233322547171330,"Kabul explosion: Suicide car bomb attack kills at least 40, wounds 140, officials say https://t.co/Pi3fgVgO7k",1457,11990348,"Washington, DC",washingtonpost,True,,123
2018/1/27,12:29,957229130403196928,"RT @PostWorldNews: Prince Alwaleed bin Talal — billionaire investor detained in what Saudis called an ‘anti-corruption’ probe — is free, re…",1457,11990348,"Washington, DC",washingtonpost,True,,26
2018/1/27,12:21,957226988607025157,"In historic shift, Harvard University’s Hasty Pudding says it will welcome women to its cast https://t.co/eof6eP8dJl",1457,11990348,"Washington, DC",washingtonpost,True,,52
2018/1/27,11:54,957220275208249344,"RT @PostSports: Caroline Wozniacki claims her first Grand Slam title, beating Simona Halep in Australian Open women’s final https://t.co/qx…",1457,11990348,"Washington, DC",washingtonpost,True,,13
2018/1/27,11:36,957215837575942144,Opinion: NATO leaders need to have a frank talk with Turkey’s president — behind closed doors https://t.co/1CPllvcUoD,1457,11990348,"Washington, DC",washingtonpost,True,,58
2018/1/27,11:10,957209305857581056,Opinion: That Trump economic boom? It’s mostly hype. https://t.co/rNG4cwJYgc,1457,11990348,"Washington, DC",washingtonpost,True,,806
2018/1/27,10:44,957202713871290369,Concussions suffered by NFL players up this season; injury rate higher for Thursday games https://t.co/EKd2Ej4mb1,1457,11990348,"Washington, DC",washingtonpost,True,,40
2018/1/27,10:19,957196356489306112,Analysis: Will RNC return Steve Wynn’s donations after calling on DNC to return Harvey Weinstein’s? https://t.co/4xOMJYa1OS,1457,11990348,"Washington, DC",washingtonpost,True,,598
2018/1/27,9:50,957189062695235584,"After the Nassar sentencing, a silent reckoning at Michigan State https://t.co/6iCIsjEjtY",1457,11990348,"Washington, DC",washingtonpost,True,,45
2018/1/27,9:21,957181834990931969,Hong Kong bars pro-democracy activist from standing for election https://t.co/TDvUc5xKd6,1457,11990348,"Washington, DC",washingtonpost,True,,62
2018/1/27,9:9,957178732699095040,Opinion | A plea to President Trump: Don’t send Syrians back to Assad https://t.co/O6d6ys6wEu,1457,11990348,"Washington, DC",washingtonpost,True,,44
2018/1/27,8:44,957172357797416962,"Amid newsroom clashes, Los Angeles Times becomes its own story https://t.co/m3oxdwNkwE",1457,11990348,"Washington, DC",washingtonpost,True,,60
2018/1/27,8:15,957165085495058432,"Sessions, pressing Trump’s agenda, seeks ""merit-based"" immigration, end to sanctuary cities https://t.co/t0StaugpcH",1457,11990348,"Washington, DC",washingtonpost,True,,103
2018/1/27,7:44,957157469561806849,Opinion: Democrats are coming unhinged over the Trump economy https://t.co/hFNuvcRp4d,1457,11990348,"Washington, DC",washingtonpost,True,,50
2018/1/27,7:14,957149876235751424,"""It’s a dream come true!"": Tesla customers get their first glimpse of the Model 3 https://t.co/SatmH38MDO",1457,11990348,"Washington, DC",washingtonpost,True,,32
2018/1/27,6:44,957142170041028608,The billionaires were found dead in their mansion. Now police say they were murdered. https://t.co/R54IHePImQ,1457,11990348,"Washington, DC",washingtonpost,True,,75
2018/1/27,6:14,957134587599163392,"If you can only eat three meals in Chapel Hill, make sure they’re here https://t.co/x1r9KmjrFl",1457,11990348,"Washington, DC",washingtonpost,True,,36
2018/1/27,5:43,957126972639010816,Will RNC return Steve Wynn’s donations after calling on DNC to return Harvey Weinstein’s https://t.co/CmL04lo4wh,1457,11990348,"Washington, DC",washingtonpost,True,,4355
2018/1/27,5:39,957125818488180736,Watch: A Philippine volcano erupts as a couple takes wedding pictures in front https://t.co/MtIr4jdJL9,1457,11990348,"Washington, DC",washingtonpost,True,,200
2018/1/27,5:8,957118192798887938,Review: An expert’s guide to science fiction’s greatest — and neglected — works https://t.co/7r6dspUvek,1457,11990348,"Washington, DC",washingtonpost,True,,58
2018/1/27,4:38,957110620930920448,Opinion: Republicans risk becoming accomplices in obstruction of justice https://t.co/aSVx6ZLcnU,1457,11990348,"Washington, DC",washingtonpost,True,,1150
2018/1/27,4:6,957102393132572673,Opinion: Sean Hannity’s finest hour https://t.co/3xjzYW7QkY,1457,11990348,"Washington, DC",washingtonpost,True,,70
2018/1/27,3:35,957094580297617409,Hillary Clinton reportedly shielded faith outreach adviser accused of sexual harassment https://t.co/rGwcsqEbf1,1457,11990348,"Washington, DC",washingtonpost,True,,109
2018/1/27,3:3,957086609769402373,Trump’s flirtation with firing Mueller inspires new demands from Democrats to protect the special counsel https://t.co/jkA1j2RpLN,1457,11990348,"Washington, DC",washingtonpost,True,,236
2018/1/27,2:42,957081456488087552,"Virginia’s defense has it back atop the ACC, but can they ride it to the Final Four? https://t.co/9sRMSBW9KM",1457,11990348,"Washington, DC",washingtonpost,True,,16
2018/1/27,2:14,957074192251441152,"Review: They were once outsiders, but now are embraced as American artists https://t.co/prWlV9iaEz",1457,11990348,"Washington, DC",washingtonpost,True,,23
2018/1/27,2:0,957070847705059328,"At JFK Airport, every day is wild for U.S. Fish and Wildlife Service inspectors https://t.co/uzxXiu0IaP",1457,11990348,"Washington, DC",washingtonpost,True,,53
2018/1/27,1:33,957063913346162688,House conservatives hear from constituents on “dreamers”: “Can’t they go back and get in line?” https://t.co/u1VgxNDWLh,1457,11990348,"Washington, DC",washingtonpost,True,,56
2018/1/27,1:28,957062627343126529,Twenty years of failure: Many groups missed chances to stop Larry Nassar https://t.co/BdHn8QkMjm,1457,11990348,"Washington, DC",washingtonpost,True,,238
2018/1/27,1:8,957057596363505665,"In reversal, EPA deals setback to controversial gold mining proposal in Alaska https://t.co/aRtYWQdshm",1457,11990348,"Washington, DC",washingtonpost,True,,82
2018/1/27,0:55,957054326140293120,"For finalists in the Amazon headquarters sweepstakes, the fun has turned serious https://t.co/sai2yKczdY",1457,11990348,"Washington, DC",washingtonpost,True,,27
2018/1/27,0:51,957053477376724992,Kuwaiti embassy returns to Trump hotel in D.C. for its national celebration https://t.co/BYr5LbT4by,1457,11990348,"Washington, DC",washingtonpost,True,,128
2018/1/27,0:22,957046219745964032,"Company shoots shiny orb into orbit and angers astronomers over ""space graffiti."" https://t.co/hb3NgEiREx",1457,11990348,"Washington, DC",washingtonpost,True,,74
2018/1/26,23:49,957037709687746560,Wynn Resorts shares plummet after Steve Wynn accused of sexual misconduct https://t.co/CruHAEdTnB,1457,11990348,"Washington, DC",washingtonpost,True,,204
2018/1/26,23:47,957037267759099904,A teenager dying of cancer has a final wish: To marry his childhood sweetheart https://t.co/BGqx9DY6xf,1457,11990348,"Washington, DC",washingtonpost,True,,90
2018/1/26,23:17,957029724362076160,Doctor accused of arranging wife’s killing to protect his drug ring found dead in apparent suicide https://t.co/bUUY2HLv78,1457,11990348,"Washington, DC",washingtonpost,True,,62
2018/1/26,22:51,957023287313403904,"USA Gymnastics says entire board of directors will resign in wake of Larry Nassar scandal, as requested by U.S. Oly… https://t.co/qykWujo5gU",1457,11990348,"Washington, DC",washingtonpost,True,,280
2018/1/26,22:44,957021570299547648,White House plan would reduce environmental requirements for infrastructure projects https://t.co/9BqimMosVq,1457,11990348,"Washington, DC",washingtonpost,True,,257
2018/1/26,22:36,957019342150995968,"Facebook and Google are doomed, George Soros says https://t.co/wuPEBhqcs7",1457,11990348,"Washington, DC",washingtonpost,True,,145
2018/1/26,22:25,957016760741515265,Why Donald Trump’s immigration comments caused such an uproar in Africa https://t.co/Jy99oOLYAd,1457,11990348,"Washington, DC",washingtonpost,True,,70
2018/1/26,22:14,957013791614566400,South Koreans say the Olympic city of PyeongChang is at the perfect elevation: 700 meters. Which U.S. cities measur… https://t.co/BH2JlxSQC5,1457,11990348,"Washington, DC",washingtonpost,True,,18
2018/1/26,22:10,957012995527372800,A man was kidnapped and held for ransom. An FBI agent killed him during a raid. https://t.co/JIAMNMIQC2,1457,11990348,"Washington, DC",washingtonpost,True,,76
2018/1/26,22:3,957011172754165762,Analysis: Trump has consistently tried to steer the Russia probe in a different direction — or into a ditch https://t.co/OYjLcrR7P5,1457,11990348,"Washington, DC",washingtonpost,True,,342
2018/1/26,21:49,957007526259765249,"They told aerialist Ashley Caldwell to play it safer. ""But I didn’t really listen to them."" https://t.co/oVHvn0WxoK",1457,11990348,"Washington, DC",washingtonpost,True,,18
2018/1/26,21:37,957004483548073987,Analysis: Trump enters the Davos club by charming the plutocrats https://t.co/5JU7JJE2Uy,1457,11990348,"Washington, DC",washingtonpost,True,,41
2018/1/26,21:34,957003825696727040,His best employee is an inmate from a prison he didn’t want built https://t.co/ZPo7P6Y21P,1457,11990348,"Washington, DC",washingtonpost,True,,32
2018/1/26,21:26,957001939761422342,"Analysis: Trump tells Piers Morgan that front-page news was ""not a big story"" https://t.co/2mr8kLbRKp",1457,11990348,"Washington, DC",washingtonpost,True,,51
2018/1/26,21:17,956999470184652800,"How Francis Lam, son of immigrants, became the voice of America’s food culture https://t.co/fXLYeCd2VX",1457,11990348,"Washington, DC",washingtonpost,True,,44
2018/1/26,21:12,956998207908843522,The story of the water-spitting man who’s been blacklisted by restaurants across D.C. https://t.co/aHyMIcD0et,1457,11990348,"Washington, DC",washingtonpost,True,,27
2018/1/26,21:6,956996686437642240,Analysis: State-run economies increasingly adore the free market https://t.co/XpOXistXIN,1457,11990348,"Washington, DC",washingtonpost,True,,21
2018/1/26,20:57,956994415062585346,The billionaires were found dead in their mansion. Now police say they were murdered. https://t.co/dH12JdAxQV,1457,11990348,"Washington, DC",washingtonpost,True,,57
2018/1/26,20:42,956990643502542848,"Saudi women will soon be able to drive. Will they be able to fly, too? https://t.co/axSyDiYILK",1457,11990348,"Washington, DC",washingtonpost,True,,48
2018/1/26,20:34,956988639699001344,"Steve Wynn, RNC finance chairman, faces allegations of sexual misconduct https://t.co/K5wxi4XToy",1457,11990348,"Washington, DC",washingtonpost,True,,287
2018/1/26,20:31,956987891099619328,Analysis: Government and business leaders at Davos grapple with challenges of automation — sometimes first hand https://t.co/gQqntLD3md,1457,11990348,"Washington, DC",washingtonpost,True,,19
2018/1/26,20:29,956987388835827712,Analysis: Kentucky basketball is an enigma well into the season. What else should we expect?  https://t.co/W53Pyp0QWk,1457,11990348,"Washington, DC",washingtonpost,True,,11
2018/1/26,20:22,956985619661705216,Perspective: Where do babies come from? Let me tell you. https://t.co/j21dWdkBRH,1457,11990348,"Washington, DC",washingtonpost,True,,17
2018/1/26,20:14,956983599059873792,"“Nobody has ever trained anyone like him.” 

This 7-foot-7 17-year-old may be the future of basketball — if his bod… https://t.co/BLQdenArwG",1457,11990348,"Washington, DC",washingtonpost,True,,76
2018/1/26,20:11,956982852121432064,"New York, New Jersey and Connecticut plan lawsuit challenging constitutionality of tax law https://t.co/ztoFDBlvUl",1457,11990348,"Washington, DC",washingtonpost,True,,151
2018/1/26,20:4,956981085895823360,"Michigan State board members apologize to Nassar victims, with tears https://t.co/Kzlbmt9WTN",1457,11990348,"Washington, DC",washingtonpost,True,,36
2018/1/26,19:59,956979853949067264,98 people died in the Knickerbocker collapse. Courts never found who to blame. https://t.co/6WSCx5fLIZ,1457,11990348,"Washington, DC",washingtonpost,True,,26
2018/1/26,19:47,956977023691509761,"U.S. trade panel strikes down 300 percent tariffs on Canadian jets, dealing a blow to Boeing https://t.co/UJOPSjcaHj",1457,11990348,"Washington, DC",washingtonpost,True,,237
2018/1/26,19:45,956976330800812033,"A rising tide of young people are fighting against the custom of virginity tests in this Indian community, via… https://t.co/Si2wdFwuhd",1457,11990348,"Washington, DC",washingtonpost,True,,18
2018/1/26,19:44,956976110046208002,Opinion: Sean Hannity’s finest hour https://t.co/PSL7YZd6Yj,1457,11990348,"Washington, DC",washingtonpost,True,,33
2018/1/26,19:37,956974285049999361,Analysis: Women aren’t backing the GOP tax law that Ivanka Trump is touting https://t.co/JUNoy0Cvaj,1457,11990348,"Washington, DC",washingtonpost,True,,205
2018/1/26,19:31,956972800526430209,Vietnam War loomed over Mattis’s two days in Hanoi https://t.co/exXz2smcuj,1457,11990348,"Washington, DC",washingtonpost,True,,22
2018/1/26,19:23,956970790800510976,"Danica Patrick is racing with GoDaddy again, but things are very different this time https://t.co/X56fanHQBR",1457,11990348,"Washington, DC",washingtonpost,True,,16
2018/1/26,19:16,956969077683183616,Perspective: I thought Amazon’s new cashier-free store was creepy. My teenage son couldn’t care less. https://t.co/sLJmWM8Vmk,1457,11990348,"Washington, DC",washingtonpost,True,,47
2018/1/26,19:10,956967519235002368,"""A democracy that’s anything but democratic"": A gerrymandering Q&amp;A with Pennsylvania Gov. Tom Wolf https://t.co/kSEoCe8wAg",1457,11990348,"Washington, DC",washingtonpost,True,,99
2018/1/26,19:9,956967326284382208,A decade ago this youth soccer club rarely won. Now it has produced seven pros in two years.  https://t.co/OLh0FthRPY,1457,11990348,"Washington, DC",washingtonpost,True,,25
2018/1/26,18:59,956964741183954944,Wynn Resorts shaken by sexual misconduct allegations against founder https://t.co/HYl0mVcwXa,1457,11990348,"Washington, DC",washingtonpost,True,,71
2018/1/26,18:57,956964220217823233,"""As Congress prepares to loosen bank regulations, it still refuses to address the cause of the two worst financial… https://t.co/XYv7s29LqJ",1457,11990348,"Washington, DC",washingtonpost,True,,210
2018/1/26,18:54,956963658508177408,Analysis: What should you do if a nuclear bomb is heading your way? https://t.co/buKvZ2qjXM,1457,11990348,"Washington, DC",washingtonpost,True,,124
2018/1/26,18:47,956961873165017088,"Some Americans are afraid to explore their own country, concerns that evoke the Jim Crow-era Green Book… https://t.co/awZ49PjKnH",1457,11990348,"Washington, DC",washingtonpost,True,,88
2018/1/26,18:33,956958186002698241,"""An enormous abuse of the trust,"" judge tells former jail officer sentenced for sex act with inmate https://t.co/hR33ifNV8U",1457,11990348,"Washington, DC",washingtonpost,True,,30
2018/1/26,18:26,956956562605662209,"Analysis: On Thursday, Betsy Devos smacked American higher education. On Friday, President Trump said something dif… https://t.co/ol2Ou38aFT",1457,11990348,"Washington, DC",washingtonpost,True,,74
2018/1/26,18:23,956955669894189057,"Trump plans to seek $716 billion in defense spending, a massive increase that signals a shift away from concerns ab… https://t.co/bYZpvYYRiB",1457,11990348,"Washington, DC",washingtonpost,True,,193
2018/1/26,18:17,956954165867171847,Analysis: Trump administration shortens mining review in Minnesota https://t.co/EWs1obA4fX,1457,11990348,"Washington, DC",washingtonpost,True,,58
2018/1/26,18:5,956951328860844032,"Perspective: Yes, Trump can fire Mueller. But a normal president would know not to try it. https://t.co/RoWUo9b11F",1457,11990348,"Washington, DC",washingtonpost,True,,99
2018/1/26,17:51,956947595737419776,"Opinion: Trump ordered the firing of Mueller. That makes it more likely he obstructed justice, writes @ThePlumLineGS https://t.co/8kId5v0Bnf",1457,11990348,"Washington, DC",washingtonpost,True,,315
2018/1/26,17:43,956945803209256960,He absorbed all her high school drama expertise. And now he’s SpongeBob. https://t.co/kHSszJQdX9,1457,11990348,"Washington, DC",washingtonpost,True,,14
2018/1/26,17:36,956943923896832000,"Opinion: In trying to fire Mueller, Trump digs his own legal grave, writes @JRubinBlogger https://t.co/PheeZz54KK",1457,11990348,"Washington, DC",washingtonpost,True,,304
2018/1/26,17:28,956941846026039297,Perspective: An art critic explains what the Guggenheim was really saying when it offered Trump a golden toilet… https://t.co/WlgGMLt0r7,1457,11990348,"Washington, DC",washingtonpost,True,,93
2018/1/26,17:28,956941838828625921,Analysis: Trump makes Trump Steaks-style pitch for foreign investment https://t.co/9ufy6xDtvi,1457,11990348,"Washington, DC",washingtonpost,True,,34
2018/1/26,17:11,956937737910800386,"This flu season, with at least 37 child deaths so far, is on track to be among the worst in 15 years https://t.co/TSrnc7XFZk",1457,11990348,"Washington, DC",washingtonpost,True,,118
2018/1/26,17:11,956937569505349632,How and where to see the super blue blood moon of 2018 https://t.co/ahfu8eAypj,1457,11990348,"Washington, DC",washingtonpost,True,,93
2018/1/26,16:59,956934642061467650,Michigan State athletic director announces retirement amid Larry Nassar scandal https://t.co/3U3h9vnsHz,1457,11990348,"Washington, DC",washingtonpost,True,,49
2018/1/26,16:50,956932281809162241,"Intel says updated chips coming to protect against Meltdown, Spectre https://t.co/KAivviqvo1",1457,11990348,"Washington, DC",washingtonpost,True,,24
2018/1/26,16:44,956930887911919616,Alleged Trump mistress Stormy Daniels to sit down with Jimmy Kimmel https://t.co/fqDuKifI4P,1457,11990348,"Washington, DC",washingtonpost,True,,231
2018/1/26,16:38,956929439153184768,"Perspective: The Mueller vs. Trump showdown, as skewered through cartoons https://t.co/7zYwrWbPIM",1457,11990348,"Washington, DC",washingtonpost,True,,48
2018/1/26,16:26,956926226324652032,Analysis: Trump again reveals a remarkably unsophisticated understanding of racism https://t.co/EyypsqlG9C,1457,11990348,"Washington, DC",washingtonpost,True,,113
2018/1/26,16:23,956925560877395978,Analysis: Trump’s big interview with Mueller? Don’t hold your breath. https://t.co/wNgVuYjbzq,1457,11990348,"Washington, DC",washingtonpost,True,,53
