date,time,id_str,text,user_friends_count,user_location,user_followers_count,user_screen_name,user_verified,coordinates,retweet_count
2018/1/26,16:7,956921437943721985,"President Trump ordered the firing in June of Robert Mueller, the special counsel. The top White House lawyer threa… https://t.co/B4O00elMN5",886,41003697,New York City,nytimes,True,,188
2018/1/26,15:57,956918921487114240,RT @nytimesbooks: 8 new books we recommend this week https://t.co/nu6fbOmGXW,886,41003697,New York City,nytimes,True,,87
2018/1/26,15:47,956916396176363521,"At Davos, President Trump sought to reassure world leaders that his ""America First"" policies did not pose a threat… https://t.co/0w95kp75fP",886,41003697,New York City,nytimes,True,,77
2018/1/26,15:39,956914577530327042,"Yes, they've cloned monkeys in China. That doesn't mean you’re next. https://t.co/JIU438oVRh",886,41003697,New York City,nytimes,True,,107
2018/1/26,15:27,956911547938373632,"“Fake news, folks,” President Trump said. “Fake news. Typical New York Times fake story.” https://t.co/7TDqkoutSj",886,41003697,New York City,nytimes,True,,190
2018/1/26,15:15,956908423420968963,"Mental health is a high-profile issue in the music industry. In Britain, a new help line seeks to provide support. https://t.co/VECnQKCozH",886,41003697,New York City,nytimes,True,,93
2018/1/26,15:8,956906716364464128,"RT @amychozick: In exclusive interview, Cecile Richards confirms her departure from Planned Parenthood and discussed what she’ll do next. h…",886,41003697,New York City,nytimes,True,,234
2018/1/26,15:0,956904688586231808,Morning Briefing: Here's what you need to know to start your day https://t.co/fDNegZ9OYf https://t.co/AmmqzbsnA4,886,41003697,New York City,nytimes,True,,32
2018/1/26,14:48,956901691156287489,"RT @BumillerNYT: Boos here in Davos when Trump speaks of the ""nasty"" and ""fake"" press. Crowd is not buying Trump's assessment.",886,41003697,New York City,nytimes,True,,298
2018/1/26,14:44,956900551488307200,The White House asked the Guggenheim for a Van Gogh for the Trumps' quarters. The museum is said to have offered a… https://t.co/6ZDBluMq0P,886,41003697,New York City,nytimes,True,,843
2018/1/26,14:30,956897102927458307,"Britain has been reduced to a lesser actor, a reality that hit home on as Theresa May delivered a sparsely attended… https://t.co/ESG1NPrZoY",886,41003697,New York City,nytimes,True,,217
2018/1/26,14:14,956893006283591686,"She was all buckled in for a flight to say goodbye to her mother. Minutes before takeoff, her ticket was canceled. https://t.co/sdtEc5YihS",886,41003697,New York City,nytimes,True,,158
2018/1/26,13:59,956889230877261824,"Seth Meyers said that he doubts Chuck Schumer can hold Republicans' ""feet to the fire"" when it comes to bringing up… https://t.co/KTJeTcPQLj",886,41003697,New York City,nytimes,True,,47
2018/1/26,13:40,956884646343663616,"Breaking News: The U.S. economy showed continuing resilience in last year's fourth quarter, growing at a 2.6% annua… https://t.co/vytzG8W4Hg",886,41003697,New York City,nytimes,True,,103
2018/1/26,13:30,956882111453114368,"RT @m_delamerced: Mnuchin, Ross, Cohn, Lighthizer, “my general” all get shoutouts from Trump onstage #wef18",886,41003697,New York City,nytimes,True,,23
2018/1/26,13:21,956879660654186496,"President Trump and his Republican allies are demanding an end to what they call ""chain migration."" A fact check: https://t.co/QMeaEzDkrH",886,41003697,New York City,nytimes,True,,155
2018/1/26,13:16,956878537650245632,Russia has used a side door to get a full delegation of athletes into the coming Winter Olympics https://t.co/cdAuK4PtnM,886,41003697,New York City,nytimes,True,,93
2018/1/26,13:13,956877819572826113,"RT @petersgoodman: Trump at #WEF: “America first does not mean America alone. When the United States grows, so does the world.""",886,41003697,New York City,nytimes,True,,36
2018/1/26,13:10,956877003319402501,"RT @KeithBradsher: Trump here in #Davos: ""The stock market is smashing one record after another."" https://t.co/utVmddeUwG",886,41003697,New York City,nytimes,True,,15
2018/1/26,13:5,956875701520683008,"Breaking News: President Trump is taking his America First message to Davos, which has long preached global integra… https://t.co/StVVaRLqAi",886,41003697,New York City,nytimes,True,,32
2018/1/26,13:0,956874441165889536,Morning Briefing: Here's what you need to know to start your day https://t.co/NO1AvP7lbR https://t.co/O41HSJH0rJ,886,41003697,New York City,nytimes,True,,23
2018/1/26,12:53,956872615037210624,President Trump is about to speak at the World Economic Forum in Davos. Watch live: https://t.co/qz32zh7vyK,886,41003697,New York City,nytimes,True,,56
2018/1/26,12:51,956872314683084805,RT @KeithBradsher: The hall is packed here at #Davos in preparation for Trump's speech less than 15 minutes from now. Follow the details on…,886,41003697,New York City,nytimes,True,,30
2018/1/26,12:40,956869413965369344,A plan to fire Mueller https://t.co/Z6PmJqbMip,886,41003697,New York City,nytimes,True,,95
2018/1/26,12:30,956866876726042624,Casey Affleck will not be attending this year's Oscars https://t.co/GMmoeRYoEt,886,41003697,New York City,nytimes,True,,65
2018/1/26,12:14,956862800961433601,A fire at a hospital killed at least 37 people in South Korea. About 200 patients were believed to have been in the… https://t.co/wGwjZ1GnTy,886,41003697,New York City,nytimes,True,,131
2018/1/26,12:0,956859326379028480,"President Trump said in Davos that a New York Times report that he had ordered the firing of Robert Mueller was ""fa… https://t.co/M2a8TLQhYi",886,41003697,New York City,nytimes,True,,166
2018/1/26,11:45,956855526855532544,"RT @peterbakernyt: As Britain prepares to exit the EU, its stature seems to diminish. People waited for an hour in line to see France’s Mac…",886,41003697,New York City,nytimes,True,,116
2018/1/26,11:30,956851779655884800,Morning Briefing: Here's what you need to know to start your day https://t.co/rGZ98E7P5d https://t.co/owyffHPPuV,886,41003697,New York City,nytimes,True,,29
2018/1/26,11:16,956848217538342913,"To the surprise of reporters, President Trump dropped into a briefing on immigration that was only getting started https://t.co/GHyyyHW1vB",886,41003697,New York City,nytimes,True,,73
2018/1/26,11:2,956844678808244225,"RT @KeithBradsher: At the World Economic Forum, an Unusual Visitor: The U.S. President https://t.co/utVmddeUwG We are doing a live briefing…",886,41003697,New York City,nytimes,True,,16
2018/1/26,11:0,956844273672089600,"""It's a bit of a balancing act of how to talk to them without revealing too much that they don't need to know yet,… https://t.co/PoSCejzhsB",886,41003697,New York City,nytimes,True,,62
2018/1/26,10:45,956840410277732352,"In Davos, President Trump will bring his protectionist, ""America First"" message to the very people he has cast as t… https://t.co/m3qn47QxQo",886,41003697,New York City,nytimes,True,,89
2018/1/26,10:31,956836886852620288,"RT @nytimesworld: Mark E. Smith, the English songwriter who since 1976 had led the Fall, a definitively uncompromising post-punk band, has…",886,41003697,New York City,nytimes,True,,36
2018/1/26,10:15,956832896345694208,Victims' rights and women's rights groups sued Betsy DeVos on Thursday https://t.co/Lya8KyEq7v,886,41003697,New York City,nytimes,True,,345
2018/1/26,9:45,956825343079407616,Russia is nominally barred from the coming Winter Olympics. But it announced on Thursday that it would send a robus… https://t.co/Kv6BTYJbaO,886,41003697,New York City,nytimes,True,,105
2018/1/26,9:30,956821531090456577,"Democracy stopped spreading 15 years ago, and now a few countries have turned back into dictatorships. Is the world… https://t.co/hwhmW1jo6A",886,41003697,New York City,nytimes,True,,285
2018/1/26,9:13,956817248202584066,RT @nytimesworld: World leaders still see China as a major force in fighting climate change — even as its carbon emissions appear to be ris…,886,41003697,New York City,nytimes,True,,35
2018/1/26,8:55,956812725795086336,"What did Michigan State University know about Dr. Lawrence Nassar's behavior, and what did it do to stop it? https://t.co/pqkghlBUzQ",886,41003697,New York City,nytimes,True,,109
2018/1/26,8:40,956808937491386368,"President Trump ordered the firing in June of Robert Mueller, the special counsel. The top White House lawyer threa… https://t.co/hdnkUeXW15",886,41003697,New York City,nytimes,True,,226
2018/1/26,8:25,956805178212184064,"RT @malika_andrews: “When they closed the ranch, my daughter showed me — she knew before I did.” The Larry Nassar case presents difficult p…",886,41003697,New York City,nytimes,True,,41
2018/1/26,8:10,956801398775205888,Putin is seeking the legitimacy of a contested election without real democracy. It is a hard sell. https://t.co/N90rK4Kd8o,886,41003697,New York City,nytimes,True,,105
2018/1/26,7:55,956797606793015296,"Last year, the chieftains at Davos were panicked at the thought of Trump. This year, they welcomed him with somewha… https://t.co/vnrJrCjvgn",886,41003697,New York City,nytimes,True,,68
2018/1/26,7:40,956793838043123713,RT @ShaneGoldmacher: .@maggieNYT has Ivanka on the record defending Kelly https://t.co/PPIvPmXP1t https://t.co/OoBeF7kzqE,886,41003697,New York City,nytimes,True,,102
2018/1/26,7:20,956788842706685952,"From @nytopinion: ""Barbecue, celebration and holiday"" are the most popular words associated with Australia Day. For… https://t.co/duVgnYumyo",886,41003697,New York City,nytimes,True,,82
2018/1/26,7:5,956785142797873152,Highlights from the report to the FDA about the benefits and risks of e-cigarettes https://t.co/BrmIRAmNTG,886,41003697,New York City,nytimes,True,,76
2018/1/26,6:50,956781248189476864,Scientists had seen a glacier collapse this big and fast only once before. Then it happened again. https://t.co/i8t9VrAERf,886,41003697,New York City,nytimes,True,,252
2018/1/26,6:34,956777269925695490,What if a healthier Facebook is just … Instagram? https://t.co/Smf2cnH1kH,886,41003697,New York City,nytimes,True,,109
2018/1/26,6:18,956773210023866368,The White House asked the Guggenheim for a Van Gogh for the Trumps’ quarters. The museum is said to have offered a… https://t.co/6X80C2Odlb,886,41003697,New York City,nytimes,True,,2090
2018/1/26,6:3,956769422261157888,RT @nytimesworld: Leaders of 21 international aid groups ask the Trump administration to restore suspended aid to the U.N.'s Palestinian re…,886,41003697,New York City,nytimes,True,,171
2018/1/26,5:44,956764661352824832,"After 174 years, Hasty Pudding Theatricals at Harvard will cast women https://t.co/ic4wGTVLN5",886,41003697,New York City,nytimes,True,,146
2018/1/26,5:31,956761393981661185,How to make mosquitoes bite your friend instead (if you’re that kind of person) https://t.co/w5Y7bSxDtM,886,41003697,New York City,nytimes,True,,124
2018/1/26,5:18,956758110726533126,"RT @nytopinion: We are resigned to the fact that there is nothing, no matter how horrific, that will convince any politician in the thrall…",886,41003697,New York City,nytimes,True,,221
2018/1/26,5:3,956754332992466945,"“Text neck” is becoming a medical issue suffered by countless people, and the way we hang our heads has other healt… https://t.co/q9jhDPr3gE",886,41003697,New York City,nytimes,True,,1011
